YEARLY_INCOME,CURRENT_SAVINGS_TO_YEARLY_INCOME_RATIO,CURRENT_DEBT_TO_YEARLY_INCOME_RATIO,CURRENT_DEBT_TO_CURRENT_SAVINGS_RATIO,YEARLY_CLOTHING_TO_YEARLY_INCOME_RATIO,YEARLY_CLOTHING_TO_CURRENT_SAVINGS_RATIO,YEARLY_CLOTHING_TO_CURRENT_DEBT_RATIO,YEARLY_EDUCATION_TO_YEARLY_INCOME_RATIO,YEARLY_EDUCATION_TO_CURRENT_SAVINGS_RATIO,YEARLY_EDUCATION_TO_CURRENT_DEBT_RATIO,YEARLY_ENTERTAINMENT_TO_YEARLY_INCOME_RATIO,YEARLY_ENTERTAINMENT_TO_CURRENT_SAVINGS_RATIO,YEARLY_ENTERTAINMENT_TO_CURRENT_DEBT_RATIO,YEARLY_LOAN_FINES_TO_YEARLY_INCOME_RATIO,YEARLY_LOAN_FINES_TO_CURRENT_SAVINGS_RATIO,YEARLY_LOAN_FINES_CURRENT_DEBT_RATIO,YEARLY_GAMBLING_TO_YEARLY_INCOME_RATIO,YEARLY_GAMBLING_TO_CURRENT_SAVINGS_RATIO,YEARLY_GAMBLING_TO_CURRENT_DEBT_RATIO,YEARLY_GROCERIES_TO_YEARLY_INCOME_RATIO,YEARLY_GROCERIES_TO_CURRENT_SAVINGS_RATIO,YEARLY_GROCERIES_TO-CURRENT_DEBT_RATIO,YEARLY_HEALTH_TO_YEARLY_INCOME_RATIO,YEARLY_HEALTH__TO_CURRENT_SAVINGS_RATIO,YEARLY_HEALTH_TO_CURRENT_DEBT_RATIO,YEARLY_HOUSING_TO_YEARLY_INCOME_RATIO,YEARLY_HOUSING_TO_CURRENT_SAVINGS_RATIO,YEARLY_HOUSING_TO_CURRENT_DEBT_RATIO,YEARLY_TAX_TO_YEARLY_INCOME_RATIO,YEARLY_TAX_TO_CURRENT_SAVINGS_RATIO,YEARLY_TAX_TO_CURRENT_DEBT_RATIO,YEARLY_TRAVEL_TO_YEARLY_INCOME_RATIO,YEARLY_TRAVEL_TO_CURRENT_SAVINGS_RATIO,YEARLY_TRAVEL_TO_CURRENT_DEBT_RATIO,YEARLY_UTILITIES_TO_YEARLY_INCOME_RATIO,YEARLY_UTILITIES_TO_CURRENT_SAVINGS_RATIO,YEARLY_UTILITIES_TO_CURRENT_DEBT_RATIO,YEARLY_EXPENDITURE_TO_YEARLY_INCOME_RATIO,YEARLY_EXPENDITURE_TO_CURRENT_SAVINGS_RATIO,YEARLY_EXPENDITURE_TO_CURRENT_DEBT_RATIO,CREDIT_SCORE
15619,7.909,0.3637,0.046,0.0194,0.0025,0.0533,0,0,0,0.1657,0.021,0.4556,0,0,0,0,0,0,0.1368,0.0173,0.3761,0.0319,0.004,0.0877,0.2905,0.0367,0.7988,0.0077,0.001,0.0211,0.1929,0.0244,0.5305,0.0643,0.0081,0.1768,0.9091,0.1149,2.4998,625
128017,2,8.4,4.2,0.0609,0.0304,0.0072,0,0,0,0.2305,0.1153,0.0274,0,0,0,0,0,0,0.0788,0.0394,0.0094,0.0138,0.0069,0.0016,0,0,0,0.0319,0.016,0.0038,0.5459,0.2729,0.065,0.0381,0.0191,0.0045,1,0.5,0.119,575
140740,0.5455,6.6363,12.1667,0.1133,0.2077,0.0171,0.0498,0.0913,0.0075,0.1503,0.2755,0.0226,0,0,0,0,0,0,0.0541,0.0992,0.0082,0.0255,0.0467,0.0038,0,0,0,0.0207,0.0379,0.0031,0.4706,0.8628,0.0709,0.0248,0.0455,0.0037,0.9091,1.6667,0.137,578
53192,1.2727,2.4545,1.9286,0.0837,0.0657,0.0341,0.0742,0.0583,0.0302,0.2259,0.1775,0.092,0,0,0,0.1223,0.0961,0.0498,0.0735,0.0577,0.0299,0.0232,0.0182,0.0094,0,0,0,0.0284,0.0223,0.0116,0.241,0.1894,0.0982,0.0371,0.0291,0.0151,0.9091,0.7143,0.3704,645
71729,1.1,3.3,3,0.1644,0.1494,0.0498,0,0,0,0.2431,0.221,0.0737,0,0,0,0,0,0,0.0825,0.075,0.025,0.0357,0.0324,0.0108,0,0,0,0.0331,0.0301,0.01,0.4014,0.3649,0.1216,0.0398,0.0362,0.0121,1,0.9091,0.303,635
117996,3.1538,1.6154,0.5122,0.0396,0.0125,0.0245,0.0244,0.0077,0.0151,0.0925,0.0293,0.0572,0,0,0,0,0,0,0.1055,0.0335,0.0653,0.0477,0.0151,0.0295,0,0,0,0.0371,0.0118,0.0229,0.3741,0.1186,0.2316,0.0484,0.0154,0.03,0.7692,0.2439,0.4762,639
33049,12.4,0.1,0.0081,0.0293,0.0024,0.2929,0,0,0,0.1091,0.0088,1.0908,0,0,0,0.0104,0.0008,0.1044,0.1332,0.0107,1.3319,0.1087,0.0088,1.0865,0.2272,0.0183,2.272,0.0054,0.0004,0.0542,0.3264,0.0263,3.2641,0.0503,0.0041,0.5029,1,0.0806,9.9997,686
78255,0.6,9.4,15.6667,0.0666,0.111,0.0071,0.0525,0.0876,0.0056,0.1593,0.2655,0.0169,0,0,0,0.1028,0.1713,0.0109,0.0543,0.0906,0.0058,0.025,0.0417,0.0027,0.1505,0.2508,0.016,0.0218,0.0363,0.0023,0.3409,0.5682,0.0363,0.0262,0.0437,0.0028,1,1.6667,0.1064,495
105534,9.8,11.8,1.2041,0.0495,0.005,0.0042,0,0,0,0.0472,0.0048,0.004,0,0,0,0.0148,0.0015,0.0013,0.3577,0.0365,0.0303,0.0449,0.0046,0.0038,0,0,0,0.0383,0.0039,0.0032,0.3554,0.0363,0.0301,0.0922,0.0094,0.0078,1,0.102,0.0847,516
45835,0.2,5.3,26.5001,0.1308,0.6539,0.0247,0.0706,0.3528,0.0133,0.2125,1.0627,0.0401,0,0,0,0,0,0,0.0824,0.4122,0.0156,0.0245,0.1227,0.0046,0,0,0,0.0293,0.1466,0.0055,0.4144,2.072,0.0782,0.0354,0.177,0.0067,1,5,0.1887,562
502583,1.9167,2.1667,1.1304,0.0497,0.0259,0.0229,0,0,0,0.0608,0.0317,0.0281,0,0,0,0.0301,0.0157,0.0139,0.0809,0.0422,0.0373,0.0393,0.0205,0.0182,0.0856,0.0446,0.0395,0.0242,0.0126,0.0112,0.4309,0.2248,0.1989,0.0318,0.0166,0.0147,0.8333,0.4348,0.3846,603
202932,4.5833,14.5,3.1636,0.0267,0.0058,0.0018,0.0974,0.0213,0.0067,0.034,0.0074,0.0023,0,0,0,0,0,0,0.2024,0.0441,0.014,0.0249,0.0054,0.0017,0.2144,0.0468,0.0148,0.0162,0.0035,0.0011,0.1654,0.0361,0.0114,0.052,0.0113,0.0036,0.8333,0.1818,0.0575,513
168125,1.5,6.9167,4.6111,0.1095,0.073,0.0158,0.0458,0.0305,0.0066,0.1733,0.1155,0.0251,0,0,0,0.0923,0.0616,0.0134,0.1898,0.1266,0.0274,0.0551,0.0367,0.008,0,0,0,0.0761,0.0508,0.011,0,0,0,0.0913,0.0609,0.0132,0.8333,0.5556,0.1205,575
108880,1,5.9,5.9,0.0944,0.0944,0.016,0.0703,0.0703,0.0119,0.2166,0.2166,0.0367,0,0,0,0,0,0,0.0725,0.0725,0.0123,0.0376,0.0376,0.0064,0,0,0,0.0267,0.0267,0.0045,0.4469,0.4469,0.0757,0.035,0.035,0.0059,1,1,0.1695,596
16092,1,24.5556,24.5556,0.0244,0.0244,0.001,0.2968,0.2968,0.0121,0.1124,0.1124,0.0046,0,0,0,0.0449,0.0449,0.0018,0.138,0.138,0.0056,0.0188,0.0188,0.0008,0,0,0,0,0,0,0.4419,0.4419,0.018,0.034,0.034,0.0014,1.1111,1.1111,0.0452,382
73423,3.2857,8.5,2.587,0.1041,0.0317,0.0123,0,0,0,0.1753,0.0534,0.0206,0,0,0,0,0,0,0.2238,0.0681,0.0263,0.0599,0.0182,0.0071,0,0,0,0.0579,0.0176,0.0068,0,0,0,0.0931,0.0283,0.011,0.7143,0.2174,0.084,564
26956,0.4545,18.636,41.0016,0.0431,0.0949,0.0023,0,0,0,0.1338,0.2943,0.0072,0,0,0,0.0443,0.0975,0.0024,0.1889,0.4156,0.0101,0.0382,0.084,0.002,0,0,0,0,0,0,0.4203,0.9247,0.0226,0.0405,0.0891,0.0022,0.9091,2.0001,0.0488,420
309710,3.3333,4.75,1.425,0.0368,0.011,0.0077,0.031,0.0093,0.0065,0.1177,0.0353,0.0248,0,0,0,0,0,0,0.1116,0.0335,0.0235,0.0278,0.0083,0.0059,0.1674,0.0502,0.0352,0.0517,0.0155,0.0109,0.2275,0.0683,0.0479,0.0618,0.0185,0.013,0.8333,0.25,0.1754,630
180463,1.4286,4.6429,3.25,0.0384,0.0269,0.0083,0.0166,0.0116,0.0036,0.064,0.0448,0.0138,0,0,0,0,0,0,0.0706,0.0494,0.0152,0.0368,0.0258,0.0079,0.0895,0.0627,0.0193,0.0277,0.0194,0.006,0.3374,0.2362,0.0727,0.0333,0.0233,0.0072,0.7143,0.5,0.1538,604
18523,13.2222,2.2222,0.1681,0.0342,0.0026,0.0154,0,0,0,0.1288,0.0097,0.0579,0,0,0,0,0,0,0.1582,0.012,0.0712,0.091,0.0069,0.0409,0.2311,0.0175,0.104,0.0058,0.0004,0.0026,0.4107,0.0311,0.1848,0.0513,0.0039,0.0231,1.1111,0.084,0.5,591
17875,0.6667,12.9999,19.4994,0.0519,0.0778,0.004,0,0,0,0.091,0.1365,0.007,0,0,0,0.0416,0.0623,0.0032,0.1674,0.2512,0.0129,0.0388,0.0582,0.003,0,0,0,0,0,0,0.6928,1.0392,0.0533,0.0276,0.0415,0.0021,1.1111,1.6666,0.0855,512
0,6.8981,3.2077,1.851,0.0661,0,0,0,0,0,0.0823,0,0,0.0001,0,0,0,0.0138,0.0075,0.3512,0.0174,0.0094,0.0612,0.0026,0.0014,0,0,0,0.0093,0,0,0.074,0.1675,0.0905,0.0476,0.0114,0.0062,1.1032,0.2128,0.1149,623
132718,4.7273,9.6364,2.0385,0.0565,0.0119,0.0059,0,0,0,0.0668,0.0141,0.0069,0,0,0,0.013,0.0028,0.0014,0.3509,0.0742,0.0364,0.0328,0.0069,0.0034,0,0,0,0.0345,0.0073,0.0036,0.2639,0.0558,0.0274,0.0907,0.0192,0.0094,0.9091,0.1923,0.0943,512
56326,13.4544,0.0909,0.0068,0.0271,0.002,0.2986,0,0,0,0.2206,0.0164,2.4271,0,0,0,0,0,0,0.1598,0.0119,1.758,0.1179,0.0088,1.2969,0.3083,0.0229,3.3918,0.0067,0.0005,0.0742,0,0,0,0.0686,0.0051,0.7543,0.9091,0.0676,10.001,645
202192,4.8182,1.6364,0.3396,0.0527,0.0109,0.0322,0.189,0.0392,0.1155,0.0564,0.0117,0.0345,0,0,0,0.0159,0.0033,0.0097,0.3899,0.0809,0.2383,0.0692,0.0144,0.0423,0,0,0,0.035,0.0073,0.0214,0,0,0,0.101,0.021,0.0617,0.9091,0.1887,0.5556,631
16619,0.2222,0,0,0.0191,0.0858,0,0.0219,0.0986,0.0592,0.2837,1.2765,0,0,0,0.0005,0,0,0,0.0448,0.2015,0.2096,0,0,0.0104,0,0,0,0,0,0,0.7417,3.3379,0.6012,0,0,0.1759,1.1111,5.0003,1.4193,607
89235,12.4,1.8,0.1452,0.027,0.0022,0.015,0,0,0,0.0981,0.0079,0.0545,0,0,0,0,0,0,0.1216,0.0098,0.0676,0.1416,0.0114,0.0787,0.2069,0.0167,0.1149,0.0055,0.0004,0.003,0.3536,0.0285,0.1965,0.0456,0.0037,0.0253,1,0.0806,0.5556,631
81756,1.6364,3.4546,2.1111,0.0795,0.0486,0.023,0.0411,0.0251,0.0119,0.1544,0.0944,0.0447,0,0,0,0.0819,0.0501,0.0237,0.1428,0.0873,0.0413,0.045,0.0275,0.013,0.22,0.1345,0.0637,0.0623,0.0381,0.018,0,0,0,0.0819,0.0501,0.0237,0.9091,0.5556,0.2632,615
343136,3.4545,3.8182,1.1053,0.0598,0.0173,0.0157,0,0,0,0.0255,0.0074,0.0067,0,0,0,0.0076,0.0022,0.002,0.2191,0.0634,0.0574,0.0406,0.0118,0.0106,0.209,0.0605,0.0547,0.0175,0.0051,0.0046,0.2794,0.0809,0.0732,0.0506,0.0146,0.0133,0.9091,0.2632,0.2381,650
6736,0.1667,0,0,0.0221,0.1327,0,0.0374,0.2244,0.0016,0.5154,3.0917,0.0182,0,0,0.0007,0,0,0.0189,0.0793,0.4755,0,0,0,0,0,0,0.2524,0,0,0,1.0125,6.073,1.1927,0,0,0.0515,1.6667,9.9973,0,658
21958,11.4546,0.4545,0.0397,0.0659,0.0057,0.1449,0,0,0,0.2869,0.025,0.6311,0,0,0,0,0,0,0.3062,0.0267,0.6737,0.1032,0.009,0.2271,0,0,0,0.0132,0.0012,0.0291,0,0,0,0.1337,0.0117,0.2942,0.9091,0.0794,2,611
0,0.248,7.8206,3.6364,0.0157,0,0,0,0,0,0.1377,0,0,0.0005,0,0,0.0351,0.0294,0.0081,0.1776,0.0456,0.0125,0.1208,0.0081,0.0022,0.2679,0,0,0.0021,0,0,0.4052,0.8055,0.2215,0.073,0.0205,0.0056,0.9272,0.9091,0.25,487
16383,0.875,10.0001,11.4288,0.0618,0.0707,0.0062,0,0,0,0.1881,0.215,0.0188,0,0,0,0.0643,0.0735,0.0064,0.2493,0.2849,0.0249,0.0405,0.0463,0.0041,0,0,0,0,0,0,0.6021,0.6881,0.0602,0.0439,0.0502,0.0044,1.25,1.4286,0.125,462
134648,1.6364,3.8182,2.3333,0.0679,0.0415,0.0178,0.0517,0.0316,0.0135,0.1842,0.1126,0.0482,0,0,0,0.0913,0.0558,0.0239,0.0494,0.0302,0.0129,0.0074,0.0045,0.0019,0.1488,0.0909,0.039,0.0215,0.0132,0.0056,0.261,0.1595,0.0684,0.0258,0.0158,0.0068,0.9091,0.5556,0.2381,595
69502,2.2857,3.6428,1.5937,0.0985,0.0431,0.027,0,0,0,0.2264,0.099,0.0621,0,0,0,0,0,0,0.1604,0.0702,0.044,0.0628,0.0275,0.0172,0,0,0,0.0755,0.033,0.0207,0,0,0,0.0906,0.0397,0.0249,0.7143,0.3125,0.1961,621
113117,7.6364,9.6364,1.2619,0.0329,0.0043,0.0034,0.1979,0.0259,0.0205,0.0533,0.007,0.0055,0,0,0,0.0146,0.0019,0.0015,0.2858,0.0374,0.0297,0.0329,0.0043,0.0034,0,0,0,0.0402,0.0053,0.0042,0.1458,0.0191,0.0151,0.1056,0.0138,0.011,0.9091,0.119,0.0943,559
41076,8.8182,0.4545,0.0515,0.0518,0.0059,0.114,0,0,0,0.1212,0.0137,0.2667,0,0,0,0,0,0,0.1763,0.02,0.3879,0.0778,0.0088,0.1712,0,0,0,0.0062,0.0007,0.0136,0.4196,0.0476,0.9231,0.0562,0.0064,0.1236,0.9091,0.1031,2,640
21507,15.8891,1.3333,0.0839,0.0221,0.0014,0.0166,0,0,0,0.3346,0.0211,0.2509,0,0,0,0.0233,0.0015,0.0175,0.3366,0.0212,0.2525,0.2696,0.017,0.2022,0,0,0,0.0123,0.0008,0.0092,0,0,0,0.1126,0.0071,0.0845,1.1111,0.0699,0.8333,584
33183,9.1111,1.4444,0.1585,0.0508,0.0056,0.0352,0,0,0,0.2349,0.0258,0.1626,0.0006,0.0001,0.0004,0,0,0,0.3082,0.0338,0.2133,0.397,0.0436,0.2748,0,0,0,0.0116,0.0013,0.008,0,0,0,0.1081,0.0119,0.0748,1.1111,0.122,0.7692,601
55030,6,0.3333,0.0556,0.0184,0.0031,0.0552,0,0,0,0.2428,0.0405,0.7285,0,0,0,0,0,0,0.1715,0.0286,0.5144,0.0963,0.0161,0.2889,0,0,0,0.007,0.0012,0.0211,0.4965,0.0828,1.4897,0.0785,0.0131,0.2356,1.1111,0.1852,3.3334,630
208733,9,4.2727,0.4747,0.0483,0.0054,0.0113,0,0,0,0.0466,0.0052,0.0109,0,0,0,0.0171,0.0019,0.004,0.3546,0.0394,0.083,0.0777,0.0086,0.0182,0,0,0,0.035,0.0039,0.0082,0.238,0.0264,0.0557,0.0919,0.0102,0.0215,0.9091,0.101,0.2128,622
91743,4.3,13.8,3.2093,0.0624,0.0145,0.0045,0,0,0,0.0538,0.0125,0.0039,0,0,0,0.0182,0.0042,0.0013,0.4143,0.0963,0.03,0.066,0.0154,0.0048,0,0,0,0.037,0.0086,0.0027,0.2407,0.056,0.0174,0.1075,0.025,0.0078,1,0.2326,0.0725,496
11170,0.125,2.3749,19.0029,0.0483,0.3861,0.0203,0,0,0,0.2062,1.6497,0.0868,0,0,0,0.061,0.4878,0.0257,0.1696,1.3567,0.0714,0.0421,0.3367,0.0177,0.1431,1.1447,0.0602,0,0,0,0.5359,4.288,0.2256,0.044,0.3517,0.0185,1.25,10.0014,0.5263,587
19062,7.6667,1.8889,0.2464,0.0472,0.0062,0.025,0,0,0,0.1321,0.0172,0.0699,0,0,0,0,0,0,0.1605,0.0209,0.085,0.0919,0.012,0.0487,0.2723,0.0355,0.1441,0.0069,0.0009,0.0037,0.3399,0.0443,0.1799,0.0603,0.0079,0.0319,1.1111,0.1449,0.5882,650
22986,15.6667,2.1111,0.1348,0.0631,0.004,0.0299,0,0,0,0.1313,0.0084,0.0622,0,0,0,0,0,0,0.1584,0.0101,0.075,0.0924,0.0059,0.0438,0,0,0,0.0057,0.0004,0.0027,0.6102,0.0389,0.289,0.0499,0.0032,0.0237,1.1111,0.0709,0.5263,554
181078,4.0833,9.6666,2.3673,0.054,0.0132,0.0056,0,0,0,0.1159,0.0284,0.012,0,0,0,0,0,0,0.1257,0.0308,0.013,0.043,0.0105,0.0044,0,0,0,0.0464,0.0114,0.0048,0.3872,0.0948,0.0401,0.0611,0.015,0.0063,0.8333,0.2041,0.0862,559
236207,1.1429,8,7,0.0037,0.0032,0.0005,0,0,0,0.0909,0.0796,0.0114,0,0,0,0.0451,0.0395,0.0056,0.0747,0.0653,0.0093,0.0257,0.0225,0.0032,0.1288,0.1127,0.0161,0.0365,0.0319,0.0046,0.2612,0.2285,0.0326,0.0477,0.0418,0.006,0.7143,0.625,0.0893,603
25569,6.9,1.1,0.1594,0.0339,0.0049,0.0309,0,0,0,0.146,0.0212,0.1328,0,0,0,0,0,0,0.1277,0.0185,0.1161,0.1194,0.0173,0.1085,0.217,0.0314,0.1973,0.0052,0.0007,0.0047,0.3026,0.0439,0.2751,0.0481,0.007,0.0438,1,0.1449,0.9091,600
81200,1.5,9.2,6.1333,0.1961,0.1308,0.0213,0.1237,0.0825,0.0134,0.3754,0.2503,0.0408,0,0,0,0,0,0,0.1285,0.0857,0.014,0.0668,0.0445,0.0073,0,0,0,0.0473,0.0316,0.0051,0,0,0,0.0621,0.0414,0.0068,1,0.6667,0.1087,565
662094,1.3571,7.2857,5.3684,0.056,0.0413,0.0077,0.0145,0.0107,0.002,0.0555,0.0409,0.0076,0,0,0,0.029,0.0213,0.004,0.0788,0.0581,0.0108,0.054,0.0398,0.0074,0.0785,0.0579,0.0108,0.0243,0.0179,0.0033,0.2945,0.217,0.0404,0.0292,0.0215,0.004,0.7143,0.5263,0.098,523
140887,2.1667,2.4167,1.1154,0.0421,0.0194,0.0174,0.0309,0.0142,0.0128,0.1169,0.054,0.0484,0,0,0,0,0,0,0.1094,0.0505,0.0453,0.0233,0.0108,0.0097,0.1658,0.0765,0.0686,0.0513,0.0237,0.0212,0.2321,0.1071,0.096,0.0616,0.0284,0.0255,0.8333,0.3846,0.3448,673
60401,0.7,6.6,9.4285,0.1077,0.1539,0.0163,0.0544,0.0777,0.0082,0.1669,0.2384,0.0253,0,0,0,0,0,0,0.0586,0.0837,0.0089,0.0158,0.0226,0.0024,0,0,0,0.0226,0.0324,0.0034,0.5466,0.7808,0.0828,0.0274,0.0391,0.0041,1,1.4286,0.1515,575
35705,1.2,6.1,5.0833,0.0933,0.0777,0.0153,0.06,0.05,0.0098,0.182,0.1516,0.0298,0,0,0,0,0,0,0.062,0.0517,0.0102,0.0359,0.0299,0.0059,0.172,0.1433,0.0282,0.0228,0.019,0.0037,0.3421,0.2851,0.0561,0.0299,0.0249,0.0049,1,0.8333,0.1639,554
153910,0.8182,4.5454,5.5556,0.1226,0.1498,0.027,0.0666,0.0814,0.0147,0.2749,0.336,0.0605,0,0,0,0.0966,0.1181,0.0213,0.0687,0.0839,0.0151,0.028,0.0342,0.0061,0.1909,0.2333,0.042,0.0276,0.0338,0.0061,0,0,0,0.0333,0.0407,0.0073,0.9091,1.1111,0.2,591
360959,2.3077,7.3077,3.1667,0.025,0.0108,0.0034,0.0244,0.0106,0.0033,0.0919,0.0398,0.0126,0,0,0,0,0,0,0.1039,0.045,0.0142,0.0161,0.007,0.0022,0.1306,0.0566,0.0179,0.0404,0.0175,0.0055,0.2881,0.1249,0.0394,0.0488,0.0211,0.0067,0.7692,0.3333,0.1053,646
50887,8.0909,0.3636,0.0449,0.0476,0.0059,0.1308,0,0,0,0.1487,0.0184,0.4089,0,0,0,0,0,0,0.1799,0.0222,0.4946,0.0239,0.0029,0.0656,0,0,0,0.0073,0.0009,0.0202,0.4345,0.0537,1.1948,0.0673,0.0083,0.185,0.9091,0.1124,2.5001,661
8352,0.5714,0,0,0.0115,0.0201,0.1262,0.0527,0.0922,0.0197,0.6883,1.2047,0.0647,0,0,0,0,0,0.0107,0.1116,0.1953,0.0414,0,0,0.2826,0,0,0.084,0,0,0,0.5644,0.9878,0.1252,0,0,0.0862,1.4285,2.5002,2,638
427030,2.2308,4.9231,2.2069,0.0425,0.0191,0.0086,0.0209,0.0094,0.0043,0.0795,0.0357,0.0162,0,0,0,0.0389,0.0174,0.0079,0.0867,0.0389,0.0176,0.0151,0.0067,0.0031,0.1125,0.0504,0.0229,0.0348,0.0156,0.0071,0.2966,0.1329,0.0602,0.0418,0.0187,0.0085,0.7692,0.3448,0.1562,559
185872,3,2.5833,0.8611,0.031,0.0103,0.012,0.0256,0.0085,0.0099,0.1331,0.0444,0.0515,0,0,0,0.0487,0.0162,0.0189,0.0974,0.0325,0.0377,0.0198,0.0066,0.0077,0.1385,0.0462,0.0536,0.0428,0.0143,0.0166,0.2448,0.0816,0.0947,0.0516,0.0172,0.02,0.8333,0.2778,0.3226,620
161773,3.2,17.2,5.375,0.023,0.0072,0.0013,0,0,0,0.0652,0.0204,0.0038,0,0,0,0,0,0,0.344,0.1075,0.02,0.0749,0.0234,0.0044,0.367,0.1147,0.0213,0.037,0.0116,0.0021,0,0,0,0.0889,0.0278,0.0052,1,0.3125,0.0581,520
423260,2.9231,6.8462,2.3421,0.0694,0.0238,0.0101,0,0,0,0.0984,0.0337,0.0144,0,0,0,0.0418,0.0143,0.0061,0.0957,0.0327,0.014,0.0343,0.0117,0.005,0,0,0,0.0377,0.0129,0.0055,0.3466,0.1186,0.0506,0.0453,0.0155,0.0066,0.7692,0.2632,0.1124,522
246648,3.0667,2,0.6522,0.0256,0.0083,0.0128,0.0185,0.006,0.0093,0.0705,0.023,0.0353,0,0,0,0,0,0,0.0762,0.0249,0.0381,0.0253,0.0082,0.0126,0.0994,0.0324,0.0497,0.0281,0.0092,0.0141,0.2861,0.0933,0.143,0.0369,0.012,0.0184,0.6667,0.2174,0.3333,623
9016,0.6,14.3,23.8316,0.0233,0.0388,0.0016,0.3029,0.5048,0.0212,0.1099,0.1832,0.0077,0,0,0,0,0,0,0.1441,0.2401,0.0101,0.0173,0.0288,0.0012,0,0,0,0,0,0,0.3687,0.6144,0.0258,0.0338,0.0564,0.0024,1,1.6665,0.0699,536
68906,3.1667,8.1667,2.5789,0.0562,0.0178,0.0069,0.0524,0.0166,0.0064,0.1998,0.0631,0.0245,0,0,0,0.0928,0.0293,0.0114,0.1954,0.0617,0.0239,0.0587,0.0185,0.0072,0,0,0,0.0727,0.023,0.0089,0,0,0,0.1053,0.0332,0.0129,0.8333,0.2632,0.102,541
33697,0.4,9.5,23.7497,0.1426,0.3565,0.015,0,0,0,0.2708,0.677,0.0285,0,0,0,0,0,0,0.0743,0.1858,0.0078,0.0342,0.0856,0.0036,0,0,0,0.0371,0.0928,0.0039,0.3962,0.9905,0.0417,0.0447,0.1118,0.0047,1,2.5,0.1053,560
23062,14.9997,1.3333,0.0889,0.0415,0.0028,0.0312,0,0,0,0.0923,0.0062,0.0692,0,0,0,0.008,0.0005,0.006,0.1294,0.0086,0.097,0.1989,0.0133,0.1492,0.1917,0.0128,0.1438,0.0048,0.0003,0.0036,0.402,0.0268,0.3015,0.0424,0.0028,0.0318,1.1111,0.0741,0.8333,604
120222,1.7,9.7,5.7059,0.1275,0.075,0.0131,0,0,0,0.1887,0.111,0.0195,0,0,0,0.1159,0.0682,0.0119,0.0638,0.0375,0.0066,0.0182,0.0107,0.0019,0,0,0,0.0214,0.0126,0.0022,0.4335,0.255,0.0447,0.031,0.0182,0.0032,1,0.5882,0.1031,538
82484,9.0909,11.1818,1.23,0.0522,0.0057,0.0047,0,0,0,0.0627,0.0069,0.0056,0,0,0,0,0,0,0.3756,0.0413,0.0336,0.037,0.0041,0.0033,0,0,0,0.0522,0.0057,0.0047,0.2038,0.0224,0.0182,0.1255,0.0138,0.0112,0.9091,0.1,0.0813,558
21822,9.9,1.3,0.1313,0.021,0.0021,0.0162,0,0,0,0.1931,0.0195,0.1485,0,0,0,0,0,0,0.1794,0.0181,0.138,0.1098,0.0111,0.0845,0.399,0.0403,0.3069,0.0096,0.001,0.0074,0,0,0,0.0881,0.0089,0.0678,1,0.101,0.7692,634
414920,3.2727,5.8182,1.7778,0.0805,0.0246,0.0138,0.0182,0.0056,0.0031,0.0697,0.0213,0.012,0,0,0,0.0388,0.0119,0.0067,0.1016,0.0311,0.0175,0.065,0.0199,0.0112,0,0,0,0.0304,0.0093,0.0052,0.4683,0.1431,0.0805,0.0365,0.0112,0.0063,0.9091,0.2778,0.1562,538
18306,0.4,3.3,8.2505,0.03,0.075,0.0091,0.4382,1.0955,0.1328,0.1642,0.4104,0.0497,0,0,0,0.0733,0.1833,0.0222,0.2133,0.5332,0.0646,0.0309,0.0773,0.0094,0,0,0,0,0,0,0,0,0,0.0502,0.1255,0.0152,1,2.5001,0.303,614
17716,15.0005,0.6667,0.0444,0.0776,0.0052,0.1164,0,0,0,0.2996,0.02,0.4494,0,0,0,0,0,0,0.3128,0.0209,0.4691,0.2673,0.0178,0.401,0,0,0,0.0163,0.0011,0.0244,0,0,0,0.1376,0.0092,0.2063,1.1111,0.0741,1.6667,653
72542,1.2,9.6,8,0.0919,0.0766,0.0096,0,0,0,0.2206,0.1838,0.023,0,0,0,0,0,0,0.0746,0.0622,0.0078,0.0262,0.0218,0.0027,0.2081,0.1734,0.0217,0.0251,0.0209,0.0026,0.3175,0.2646,0.0331,0.036,0.03,0.0038,1,0.8333,0.1042,585
241585,2.9167,8.8333,3.0286,0.0738,0.0253,0.0083,0,0,0,0.0719,0.0247,0.0081,0,0,0,0.0388,0.0133,0.0044,0.0825,0.0283,0.0093,0.0439,0.015,0.005,0.1034,0.0354,0.0117,0.0293,0.01,0.0033,0.3516,0.1206,0.0398,0.0382,0.0131,0.0043,0.8333,0.2857,0.0943,537
90168,0.2,2.6,12.9997,0.0568,0.284,0.0218,0,0,0,0.3498,1.7491,0.1345,0,0,0,0.0987,0.4933,0.038,0.0502,0.2509,0.0193,0.0087,0.0436,0.0034,0.1651,0.8254,0.0635,0.0219,0.1096,0.0084,0.22,1.1,0.0846,0.0288,0.144,0.0111,1,4.9999,0.3846,590
337242,7.1818,12,1.6709,0.0268,0.0037,0.0022,0,0,0,0.029,0.004,0.0024,0,0,0,0.0083,0.0012,0.0007,0.2427,0.0338,0.0202,0.0521,0.0073,0.0043,0.2378,0.0331,0.0198,0.022,0.0031,0.0018,0.2327,0.0324,0.0194,0.0578,0.008,0.0048,0.9091,0.1266,0.0758,502
